image1,image2,similar,elapsed
./imgs/baboon.bmp,./imgs/baboon.jpg,0.07487442306027303, 0.139176
./imgs/baboon.bmp,./imgs/baboon.png,0.0, 0.130216
./imgs/baboon.bmp,./imgs/boat.bmp,1.0, 0.000005
./imgs/baboon.bmp,./imgs/boat.gif,0.9167462190281137, 0.138338
./imgs/baboon.bmp,./imgs/boat.jpg,1.0, 0.000005
./imgs/baboon.bmp,./imgs/boat.png,1.0, 0.000003
./imgs/baboon.bmp,./imgs/cat.bmp,1.0, 0.000005
./imgs/baboon.bmp,./imgs/cat.gif,1.0, 0.000005
./imgs/baboon.bmp,./imgs/cat.jpg,1.0, 0.000005
./imgs/baboon.bmp,./imgs/cat.png,1.0, 0.000005
./imgs/baboon.bmp,./imgs/fruits.bmp,0.8813388408413879, 0.132243
./imgs/baboon.bmp,./imgs/fruits.gif,0.8838358035901737, 0.138232
./imgs/baboon.bmp,./imgs/fruits.jpg,0.8813854140928515, 0.132507
./imgs/baboon.bmp,./imgs/fruits.png,0.8813388408413879, 0.134423
./imgs/baboon.bmp,./imgs/frymire.bmp,1.0, 0.000006
./imgs/baboon.bmp,./imgs/frymire.gif,1.0, 0.000005
./imgs/baboon.bmp,./imgs/frymire.jpg,1.0, 0.000006
./imgs/baboon.bmp,./imgs/frymire.png,1.0, 0.000005
./imgs/baboon.bmp,./imgs/girl.bmp,1.0, 0.000004
./imgs/baboon.bmp,./imgs/girl.gif,1.0, 0.000005
./imgs/baboon.bmp,./imgs/girl.jpg,1.0, 0.000008
./imgs/baboon.bmp,./imgs/girl.png,1.0, 0.000005
./imgs/baboon.bmp,./imgs/goldhill.bmp,1.0, 0.000009
./imgs/baboon.bmp,./imgs/goldhill.gif,0.9106151338992428, 0.140956
./imgs/baboon.bmp,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/baboon.bmp,./imgs/goldhill.png,1.0, 0.000004
./imgs/baboon.bmp,./imgs/lena.bmp,0.8958964519908273, 0.133268
./imgs/baboon.bmp,./imgs/lena.gif,0.8979136575670993, 0.141277
./imgs/baboon.bmp,./imgs/lena.jpg,0.8945177826034407, 0.136165
./imgs/baboon.bmp,./imgs/lena.png,0.8958964519908273, 0.135938
./imgs/baboon.bmp,./imgs/monarch.bmp,1.0, 0.000007
./imgs/baboon.bmp,./imgs/monarch.gif,1.0, 0.000004
./imgs/baboon.bmp,./imgs/monarch.jpg,1.0, 0.000005
./imgs/baboon.bmp,./imgs/monarch.png,1.0, 0.000004
./imgs/baboon.bmp,./imgs/peppers.bmp,0.8996216935369089, 0.130729
./imgs/baboon.bmp,./imgs/peppers.gif,0.9018222777439313, 0.137493
./imgs/baboon.bmp,./imgs/peppers.jpg,0.8971031868530132, 0.134941
./imgs/baboon.bmp,./imgs/peppers.png,0.8996216935369089, 0.137241
./imgs/baboon.gif,./imgs/airplane.bmp,0.8880887808227212, 0.135205
./imgs/baboon.gif,./imgs/airplane.gif,0.8878148245714699, 0.137241
./imgs/baboon.gif,./imgs/airplane.jpg,0.8890770066267257, 0.135660
./imgs/baboon.gif,./imgs/airplane.png,0.8880887808227212, 0.136774
./imgs/baboon.gif,./imgs/arctichare.bmp,1.0, 0.000004
./imgs/baboon.gif,./imgs/arctichare.gif,1.0, 0.000004
./imgs/baboon.gif,./imgs/arctichare.jpg,1.0, 0.000004
./imgs/baboon.gif,./imgs/arctichare.png,1.0, 0.000005
./imgs/baboon.gif,./imgs/baboon.bmp,0.05275324067646858, 0.137294
./imgs/baboon.gif,./imgs/baboon.jpg,0.1091483515349907, 0.132575
./imgs/baboon.gif,./imgs/baboon.png,0.05275324067646858, 0.129485
./imgs/baboon.gif,./imgs/boat.bmp,1.0, 0.000007
./imgs/baboon.gif,./imgs/boat.gif,0.9170009163487551, 0.139822
./imgs/baboon.gif,./imgs/boat.jpg,1.0, 0.000005
./imgs/baboon.gif,./imgs/boat.png,1.0, 0.000004
./imgs/baboon.gif,./imgs/cat.bmp,1.0, 0.000006
./imgs/baboon.gif,./imgs/cat.gif,1.0, 0.000004
./imgs/baboon.gif,./imgs/cat.jpg,1.0, 0.000005
./imgs/baboon.gif,./imgs/cat.png,1.0, 0.000005
./imgs/baboon.gif,./imgs/fruits.bmp,0.883224759568057, 0.131131
./imgs/baboon.gif,./imgs/fruits.gif,0.8855403017109724, 0.133417
./imgs/baboon.gif,./imgs/fruits.jpg,0.8832145090796106, 0.149838
./imgs/baboon.gif,./imgs/fruits.png,0.883224759568057, 0.131398
./imgs/baboon.gif,./imgs/frymire.bmp,1.0, 0.000006
./imgs/baboon.gif,./imgs/frymire.gif,1.0, 0.000005
./imgs/baboon.gif,./imgs/frymire.jpg,1.0, 0.000006
./imgs/baboon.gif,./imgs/frymire.png,1.0, 0.000005
./imgs/baboon.gif,./imgs/girl.bmp,1.0, 0.000005
./imgs/baboon.gif,./imgs/girl.gif,1.0, 0.000005
./imgs/baboon.gif,./imgs/girl.jpg,1.0, 0.000005
./imgs/baboon.gif,./imgs/girl.png,1.0, 0.000005
./imgs/baboon.gif,./imgs/goldhill.bmp,1.0, 0.000007
./imgs/baboon.gif,./imgs/goldhill.gif,0.9117109675708426, 0.130823
./imgs/baboon.gif,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/baboon.gif,./imgs/goldhill.png,1.0, 0.000004
./imgs/baboon.gif,./imgs/lena.bmp,0.8977022295787618, 0.135632
./imgs/baboon.gif,./imgs/lena.gif,0.8996384630149039, 0.132422
./imgs/baboon.gif,./imgs/lena.jpg,0.8960507444175191, 0.134524
./imgs/baboon.gif,./imgs/lena.png,0.8977022295787618, 0.144438
./imgs/baboon.gif,./imgs/monarch.bmp,1.0, 0.000006
./imgs/baboon.gif,./imgs/monarch.gif,1.0, 0.000005
./imgs/baboon.gif,./imgs/monarch.jpg,1.0, 0.000007
./imgs/baboon.gif,./imgs/monarch.png,1.0, 0.000009
./imgs/baboon.gif,./imgs/peppers.bmp,0.9007975432125703, 0.149861
./imgs/baboon.gif,./imgs/peppers.gif,0.9028512387381833, 0.144050
./imgs/baboon.gif,./imgs/peppers.jpg,0.8984112399586643, 0.130412
./imgs/baboon.gif,./imgs/peppers.png,0.9007975432125703, 0.135148
./imgs/baboon.jpg,./imgs/airplane.bmp,0.8837720026187365, 0.133441
./imgs/baboon.jpg,./imgs/airplane.gif,0.8836714964557586, 0.137214
./imgs/baboon.jpg,./imgs/airplane.jpg,0.8850255011711792, 0.135758
./imgs/baboon.jpg,./imgs/airplane.png,0.8837720026187365, 0.135422
./imgs/baboon.jpg,./imgs/arctichare.bmp,1.0, 0.000004
./imgs/baboon.jpg,./imgs/arctichare.gif,1.0, 0.000005
./imgs/baboon.jpg,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/baboon.jpg,./imgs/arctichare.png,1.0, 0.000005
./imgs/baboon.jpg,./imgs/baboon.bmp,0.07487442306027303, 0.136476
./imgs/baboon.jpg,./imgs/baboon.gif,0.1091483515349907, 0.135969
./imgs/baboon.jpg,./imgs/baboon.png,0.07487442306027303, 0.135658
./imgs/baboon.jpg,./imgs/boat.bmp,1.0, 0.000008
./imgs/baboon.jpg,./imgs/boat.gif,0.9152173667264318, 0.133383
./imgs/baboon.jpg,./imgs/boat.jpg,1.0, 0.000005
./imgs/baboon.jpg,./imgs/boat.png,1.0, 0.000004
./imgs/baboon.jpg,./imgs/cat.bmp,1.0, 0.000005
./imgs/baboon.jpg,./imgs/cat.gif,1.0, 0.000005
./imgs/baboon.jpg,./imgs/cat.jpg,1.0, 0.000005
./imgs/baboon.jpg,./imgs/cat.png,1.0, 0.000006
./imgs/baboon.jpg,./imgs/fruits.bmp,0.8812391995803549, 0.132263
./imgs/baboon.jpg,./imgs/fruits.gif,0.8834439115236581, 0.140203
./imgs/baboon.jpg,./imgs/fruits.jpg,0.8814359482988672, 0.136792
./imgs/baboon.jpg,./imgs/fruits.png,0.8812391995803549, 0.130023
./imgs/baboon.jpg,./imgs/frymire.bmp,1.0, 0.000005
./imgs/baboon.jpg,./imgs/frymire.gif,1.0, 0.000006
./imgs/baboon.jpg,./imgs/frymire.jpg,1.0, 0.000007
./imgs/baboon.jpg,./imgs/frymire.png,1.0, 0.000007
./imgs/baboon.jpg,./imgs/girl.bmp,1.0, 0.000005
./imgs/baboon.jpg,./imgs/girl.gif,1.0, 0.000005
./imgs/baboon.jpg,./imgs/girl.jpg,1.0, 0.000005
./imgs/baboon.jpg,./imgs/girl.png,1.0, 0.000005
./imgs/baboon.jpg,./imgs/goldhill.bmp,1.0, 0.000008
./imgs/baboon.jpg,./imgs/goldhill.gif,0.9082243444491892, 0.135153
./imgs/baboon.jpg,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/baboon.jpg,./imgs/goldhill.png,1.0, 0.000004
./imgs/baboon.jpg,./imgs/lena.bmp,0.8943986480624643, 0.132867
./imgs/baboon.jpg,./imgs/lena.gif,0.8965385120579432, 0.131441
./imgs/baboon.jpg,./imgs/lena.jpg,0.8929396750132399, 0.143225
./imgs/baboon.jpg,./imgs/lena.png,0.8943986480624643, 0.137455
./imgs/baboon.jpg,./imgs/monarch.bmp,1.0, 0.000005
./imgs/baboon.jpg,./imgs/monarch.gif,1.0, 0.000005
./imgs/baboon.jpg,./imgs/monarch.jpg,1.0, 0.000004
./imgs/baboon.jpg,./imgs/monarch.png,1.0, 0.000004
./imgs/baboon.jpg,./imgs/peppers.bmp,0.8973964722518297, 0.137690
./imgs/baboon.jpg,./imgs/peppers.gif,0.8996765125994046, 0.138978
./imgs/baboon.jpg,./imgs/peppers.jpg,0.8950060214260894, 0.132715
./imgs/baboon.jpg,./imgs/peppers.png,0.8973964722518297, 0.133735
./imgs/baboon.png,./imgs/airplane.bmp,0.8854676314809576, 0.134557
./imgs/baboon.png,./imgs/airplane.gif,0.8853322910051632, 0.133835
./imgs/baboon.png,./imgs/airplane.jpg,0.8865836682578235, 0.142770
./imgs/baboon.png,./imgs/airplane.png,0.8854676314809576, 0.131055
./imgs/baboon.png,./imgs/arctichare.bmp,1.0, 0.000004
./imgs/baboon.png,./imgs/arctichare.gif,1.0, 0.000005
./imgs/baboon.png,./imgs/arctichare.jpg,1.0, 0.000004
./imgs/baboon.png,./imgs/arctichare.png,1.0, 0.000004
./imgs/baboon.png,./imgs/baboon.bmp,0.0, 0.135233
./imgs/baboon.png,./imgs/baboon.gif,0.05275324067646858, 0.135518
./imgs/baboon.png,./imgs/baboon.jpg,0.07487442306027303, 0.142637
./imgs/baboon.png,./imgs/boat.bmp,1.0, 0.000007
./imgs/baboon.png,./imgs/boat.gif,0.9167462190281137, 0.138102
./imgs/baboon.png,./imgs/boat.jpg,1.0, 0.000005
./imgs/baboon.png,./imgs/boat.png,1.0, 0.000004
./imgs/baboon.png,./imgs/cat.bmp,1.0, 0.000005
./imgs/baboon.png,./imgs/cat.gif,1.0, 0.000005
./imgs/baboon.png,./imgs/cat.jpg,1.0, 0.000005
./imgs/baboon.png,./imgs/cat.png,1.0, 0.000005
./imgs/baboon.png,./imgs/fruits.bmp,0.8813388408413879, 0.132582
./imgs/baboon.png,./imgs/fruits.gif,0.8838358035901737, 0.131913
./imgs/baboon.png,./imgs/fruits.jpg,0.8813854140928515, 0.136224
./imgs/baboon.png,./imgs/fruits.png,0.8813388408413879, 0.136029
./imgs/baboon.png,./imgs/frymire.bmp,1.0, 0.000005
./imgs/baboon.png,./imgs/frymire.gif,1.0, 0.000007
./imgs/baboon.png,./imgs/frymire.jpg,1.0, 0.000007
./imgs/baboon.png,./imgs/frymire.png,1.0, 0.000005
./imgs/baboon.png,./imgs/girl.bmp,1.0, 0.000005
./imgs/baboon.png,./imgs/girl.gif,1.0, 0.000005
./imgs/baboon.png,./imgs/girl.jpg,1.0, 0.000005
./imgs/baboon.png,./imgs/girl.png,1.0, 0.000005
./imgs/baboon.png,./imgs/goldhill.bmp,1.0, 0.000008
./imgs/baboon.png,./imgs/goldhill.gif,0.9106151338992428, 0.137473
./imgs/baboon.png,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/baboon.png,./imgs/goldhill.png,1.0, 0.000004
./imgs/baboon.png,./imgs/lena.bmp,0.8958964519908273, 0.131293
./imgs/baboon.png,./imgs/lena.gif,0.8979136575670993, 0.132791
./imgs/baboon.png,./imgs/lena.jpg,0.8945177826034407, 0.132740
./imgs/baboon.png,./imgs/lena.png,0.8958964519908273, 0.131826
./imgs/baboon.png,./imgs/monarch.bmp,1.0, 0.000005
./imgs/baboon.png,./imgs/monarch.gif,1.0, 0.000005
./imgs/baboon.png,./imgs/monarch.jpg,1.0, 0.000005
./imgs/baboon.png,./imgs/monarch.png,1.0, 0.000005
./imgs/baboon.png,./imgs/peppers.bmp,0.8996216935369089, 0.132754
./imgs/baboon.png,./imgs/peppers.gif,0.9018222777439313, 0.131929
./imgs/baboon.png,./imgs/peppers.jpg,0.8971031868530132, 0.135164
./imgs/baboon.png,./imgs/peppers.png,0.8996216935369089, 0.142150
./imgs/boat.bmp,./imgs/airplane.bmp,1.0, 0.000007
./imgs/boat.bmp,./imgs/airplane.gif,1.0, 0.000006
./imgs/boat.bmp,./imgs/airplane.jpg,1.0, 0.000005
./imgs/boat.bmp,./imgs/airplane.png,1.0, 0.000004
./imgs/boat.bmp,./imgs/arctichare.bmp,1.0, 0.000007
./imgs/boat.bmp,./imgs/arctichare.gif,1.0, 0.000006
./imgs/boat.bmp,./imgs/arctichare.jpg,1.0, 0.000007
./imgs/boat.bmp,./imgs/arctichare.png,1.0, 0.000004
./imgs/boat.bmp,./imgs/baboon.bmp,1.0, 0.000009
./imgs/boat.bmp,./imgs/baboon.gif,1.0, 0.000006
./imgs/boat.bmp,./imgs/baboon.jpg,1.0, 0.000006
./imgs/boat.bmp,./imgs/baboon.png,1.0, 0.000005
./imgs/boat.bmp,./imgs/boat.gif,1.0, 0.000006
./imgs/boat.bmp,./imgs/boat.jpg,0.0006458206470393302, 0.139934
./imgs/boat.bmp,./imgs/boat.png,0.0, 0.141874
./imgs/boat.bmp,./imgs/cat.bmp,1.0, 0.000008
./imgs/boat.bmp,./imgs/cat.gif,1.0, 0.000005
./imgs/boat.bmp,./imgs/cat.jpg,1.0, 0.000005
./imgs/boat.bmp,./imgs/cat.png,1.0, 0.000005
./imgs/boat.bmp,./imgs/fruits.bmp,1.0, 0.000007
./imgs/boat.bmp,./imgs/fruits.gif,1.0, 0.000005
./imgs/boat.bmp,./imgs/fruits.jpg,1.0, 0.000005
./imgs/boat.bmp,./imgs/fruits.png,1.0, 0.000005
./imgs/boat.bmp,./imgs/frymire.bmp,1.0, 0.000006
./imgs/boat.bmp,./imgs/frymire.gif,1.0, 0.000006
./imgs/boat.bmp,./imgs/frymire.jpg,1.0, 0.000006
./imgs/boat.bmp,./imgs/frymire.png,1.0, 0.000005
./imgs/boat.bmp,./imgs/girl.bmp,1.0, 0.000009
./imgs/boat.bmp,./imgs/girl.gif,1.0, 0.000005
./imgs/boat.bmp,./imgs/girl.jpg,1.0, 0.000005
./imgs/boat.bmp,./imgs/girl.png,1.0, 0.000005
./imgs/boat.bmp,./imgs/goldhill.bmp,0.737925962678436, 0.145728
./imgs/boat.bmp,./imgs/goldhill.gif,1.0, 0.000007
./imgs/boat.bmp,./imgs/goldhill.jpg,0.7385299532358678, 0.136879
./imgs/boat.bmp,./imgs/goldhill.png,0.737925962678436, 0.139877
./imgs/boat.bmp,./imgs/lena.bmp,1.0, 0.000007
./imgs/boat.bmp,./imgs/lena.gif,1.0, 0.000005
./imgs/boat.bmp,./imgs/lena.jpg,1.0, 0.000006
./imgs/boat.bmp,./imgs/lena.png,1.0, 0.000004
./imgs/boat.bmp,./imgs/monarch.bmp,1.0, 0.000008
./imgs/boat.bmp,./imgs/monarch.gif,1.0, 0.000004
./imgs/boat.bmp,./imgs/monarch.jpg,1.0, 0.000005
./imgs/boat.bmp,./imgs/monarch.png,1.0, 0.000004
./imgs/boat.bmp,./imgs/peppers.bmp,1.0, 0.000007
./imgs/boat.bmp,./imgs/peppers.gif,1.0, 0.000006
./imgs/boat.bmp,./imgs/peppers.jpg,1.0, 0.000007
./imgs/boat.bmp,./imgs/peppers.png,1.0, 0.000005
./imgs/boat.gif,./imgs/airplane.bmp,0.7428486772943621, 0.163558
./imgs/boat.gif,./imgs/airplane.gif,0.74269237929013, 0.153345
./imgs/boat.gif,./imgs/airplane.jpg,0.7454889105820515, 0.132453
./imgs/boat.gif,./imgs/airplane.png,0.7428486772943621, 0.135321
./imgs/boat.gif,./imgs/arctichare.bmp,1.0, 0.000004
./imgs/boat.gif,./imgs/arctichare.gif,1.0, 0.000004
./imgs/boat.gif,./imgs/arctichare.jpg,1.0, 0.000004
./imgs/boat.gif,./imgs/arctichare.png,1.0, 0.000004
./imgs/boat.gif,./imgs/baboon.bmp,0.9167462190281137, 0.137587
./imgs/boat.gif,./imgs/baboon.gif,0.9170009163487551, 0.132714
./imgs/boat.gif,./imgs/baboon.jpg,0.9152173667264318, 0.138137
./imgs/boat.gif,./imgs/baboon.png,0.9167462190281137, 0.134397
./imgs/boat.gif,./imgs/boat.bmp,1.0, 0.000007
./imgs/boat.gif,./imgs/boat.jpg,1.0, 0.000005
./imgs/boat.gif,./imgs/boat.png,1.0, 0.000004
./imgs/boat.gif,./imgs/cat.bmp,1.0, 0.000005
./imgs/boat.gif,./imgs/cat.gif,1.0, 0.000004
./imgs/boat.gif,./imgs/cat.jpg,1.0, 0.000006
./imgs/boat.gif,./imgs/cat.png,1.0, 0.000005
./imgs/boat.gif,./imgs/fruits.bmp,0.7723784950037609, 0.136151
./imgs/boat.gif,./imgs/fruits.gif,0.7768165837837984, 0.134279
./imgs/boat.gif,./imgs/fruits.jpg,0.772468758056785, 0.135930
./imgs/boat.gif,./imgs/fruits.png,0.7723784950037609, 0.141127
./imgs/boat.gif,./imgs/frymire.bmp,1.0, 0.000007
./imgs/boat.gif,./imgs/frymire.gif,1.0, 0.000006
./imgs/boat.gif,./imgs/frymire.jpg,1.0, 0.000007
./imgs/boat.gif,./imgs/frymire.png,1.0, 0.000005
./imgs/boat.gif,./imgs/girl.bmp,1.0, 0.000005
./imgs/boat.gif,./imgs/girl.gif,1.0, 0.000005
./imgs/boat.gif,./imgs/girl.jpg,1.0, 0.000006
./imgs/boat.gif,./imgs/girl.png,1.0, 0.000006
./imgs/boat.gif,./imgs/goldhill.bmp,1.0, 0.000007
./imgs/boat.gif,./imgs/goldhill.gif,0.8041592649468344, 0.140749
./imgs/boat.gif,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/boat.gif,./imgs/goldhill.png,1.0, 0.000004
./imgs/boat.gif,./imgs/lena.bmp,0.7778284466712984, 0.138643
./imgs/boat.gif,./imgs/lena.gif,0.7812720234082895, 0.137990
./imgs/boat.gif,./imgs/lena.jpg,0.7712226099610852, 0.134259
./imgs/boat.gif,./imgs/lena.png,0.7778284466712984, 0.131927
./imgs/boat.gif,./imgs/monarch.bmp,1.0, 0.000005
./imgs/boat.gif,./imgs/monarch.gif,1.0, 0.000005
./imgs/boat.gif,./imgs/monarch.jpg,1.0, 0.000005
./imgs/boat.gif,./imgs/monarch.png,1.0, 0.000004
./imgs/boat.gif,./imgs/peppers.bmp,0.8224444579029756, 0.133157
./imgs/boat.gif,./imgs/peppers.gif,0.8270851305634715, 0.131762
./imgs/boat.gif,./imgs/peppers.jpg,0.8171037091098313, 0.132792
./imgs/boat.gif,./imgs/peppers.png,0.8224444579029756, 0.136539
./imgs/boat.jpg,./imgs/airplane.bmp,1.0, 0.000005
./imgs/boat.jpg,./imgs/airplane.gif,1.0, 0.000005
./imgs/boat.jpg,./imgs/airplane.jpg,1.0, 0.000005
./imgs/boat.jpg,./imgs/airplane.png,1.0, 0.000005
./imgs/boat.jpg,./imgs/arctichare.bmp,1.0, 0.000004
./imgs/boat.jpg,./imgs/arctichare.gif,1.0, 0.000005
./imgs/boat.jpg,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/boat.jpg,./imgs/arctichare.png,1.0, 0.000004
./imgs/boat.jpg,./imgs/baboon.bmp,1.0, 0.000005
./imgs/boat.jpg,./imgs/baboon.gif,1.0, 0.000004
./imgs/boat.jpg,./imgs/baboon.jpg,1.0, 0.000005
./imgs/boat.jpg,./imgs/baboon.png,1.0, 0.000005
./imgs/boat.jpg,./imgs/boat.bmp,0.0006458206470393302, 0.143174
./imgs/boat.jpg,./imgs/boat.gif,1.0, 0.000005
./imgs/boat.jpg,./imgs/boat.png,0.0006458206470393302, 0.138006
./imgs/boat.jpg,./imgs/cat.bmp,1.0, 0.000004
./imgs/boat.jpg,./imgs/cat.gif,1.0, 0.000005
./imgs/boat.jpg,./imgs/cat.jpg,1.0, 0.000005
./imgs/boat.jpg,./imgs/cat.png,1.0, 0.000005
./imgs/boat.jpg,./imgs/fruits.bmp,1.0, 0.000005
./imgs/boat.jpg,./imgs/fruits.gif,1.0, 0.000005
./imgs/boat.jpg,./imgs/fruits.jpg,1.0, 0.000005
./imgs/boat.jpg,./imgs/fruits.png,1.0, 0.000005
./imgs/boat.jpg,./imgs/frymire.bmp,1.0, 0.000005
./imgs/boat.jpg,./imgs/frymire.gif,1.0, 0.000006
./imgs/boat.jpg,./imgs/frymire.jpg,1.0, 0.000007
./imgs/boat.jpg,./imgs/frymire.png,1.0, 0.000005
./imgs/boat.jpg,./imgs/girl.bmp,1.0, 0.000005
./imgs/boat.jpg,./imgs/girl.gif,1.0, 0.000004
./imgs/boat.jpg,./imgs/girl.jpg,1.0, 0.000005
./imgs/boat.jpg,./imgs/girl.png,1.0, 0.000005
./imgs/boat.jpg,./imgs/goldhill.bmp,0.7384932272551411, 0.142654
./imgs/boat.jpg,./imgs/goldhill.gif,1.0, 0.000005
./imgs/boat.jpg,./imgs/goldhill.jpg,0.7390952978410515, 0.136813
./imgs/boat.jpg,./imgs/goldhill.png,0.7384932272551411, 0.136501
./imgs/boat.jpg,./imgs/lena.bmp,1.0, 0.000005
./imgs/boat.jpg,./imgs/lena.gif,1.0, 0.000004
./imgs/boat.jpg,./imgs/lena.jpg,1.0, 0.000005
./imgs/boat.jpg,./imgs/lena.png,1.0, 0.000005
./imgs/boat.jpg,./imgs/monarch.bmp,1.0, 0.000004
./imgs/boat.jpg,./imgs/monarch.gif,1.0, 0.000005
./imgs/boat.jpg,./imgs/monarch.jpg,1.0, 0.000005
./imgs/boat.jpg,./imgs/monarch.png,1.0, 0.000005
./imgs/boat.jpg,./imgs/peppers.bmp,1.0, 0.000005
./imgs/boat.jpg,./imgs/peppers.gif,1.0, 0.000005
./imgs/boat.jpg,./imgs/peppers.jpg,1.0, 0.000005
./imgs/boat.jpg,./imgs/peppers.png,1.0, 0.000005
./imgs/boat.png,./imgs/airplane.bmp,1.0, 0.000005
./imgs/boat.png,./imgs/airplane.gif,1.0, 0.000005
./imgs/boat.png,./imgs/airplane.jpg,1.0, 0.000005
./imgs/boat.png,./imgs/airplane.png,1.0, 0.000005
./imgs/boat.png,./imgs/arctichare.bmp,1.0, 0.000005
./imgs/boat.png,./imgs/arctichare.gif,1.0, 0.000004
./imgs/boat.png,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/boat.png,./imgs/arctichare.png,1.0, 0.000004
./imgs/boat.png,./imgs/baboon.bmp,1.0, 0.000005
./imgs/boat.png,./imgs/baboon.gif,1.0, 0.000005
./imgs/boat.png,./imgs/baboon.jpg,1.0, 0.000005
./imgs/boat.png,./imgs/baboon.png,1.0, 0.000007
./imgs/boat.png,./imgs/boat.bmp,0.0, 0.146024
./imgs/boat.png,./imgs/boat.gif,1.0, 0.000005
./imgs/boat.png,./imgs/boat.jpg,0.0006458206470393302, 0.140484
./imgs/boat.png,./imgs/cat.bmp,1.0, 0.000005
./imgs/boat.png,./imgs/cat.gif,1.0, 0.000005
./imgs/boat.png,./imgs/cat.jpg,1.0, 0.000005
./imgs/boat.png,./imgs/cat.png,1.0, 0.000005
./imgs/boat.png,./imgs/fruits.bmp,1.0, 0.000005
./imgs/boat.png,./imgs/fruits.gif,1.0, 0.000004
./imgs/boat.png,./imgs/fruits.jpg,1.0, 0.000005
./imgs/boat.png,./imgs/fruits.png,1.0, 0.000005
./imgs/boat.png,./imgs/frymire.bmp,1.0, 0.000006
./imgs/boat.png,./imgs/frymire.gif,1.0, 0.000007
./imgs/boat.png,./imgs/frymire.jpg,1.0, 0.000007
./imgs/boat.png,./imgs/frymire.png,1.0, 0.000006
./imgs/boat.png,./imgs/girl.bmp,1.0, 0.000005
./imgs/boat.png,./imgs/girl.gif,1.0, 0.000004
./imgs/boat.png,./imgs/girl.jpg,1.0, 0.000005
./imgs/boat.png,./imgs/girl.png,1.0, 0.000005
./imgs/boat.png,./imgs/goldhill.bmp,0.737925962678436, 0.142568
./imgs/boat.png,./imgs/goldhill.gif,1.0, 0.000004
./imgs/boat.png,./imgs/goldhill.jpg,0.7385299532358678, 0.137541
./imgs/boat.png,./imgs/goldhill.png,0.737925962678436, 0.138996
./imgs/boat.png,./imgs/lena.bmp,1.0, 0.000005
./imgs/boat.png,./imgs/lena.gif,1.0, 0.000004
./imgs/boat.png,./imgs/lena.jpg,1.0, 0.000005
./imgs/boat.png,./imgs/lena.png,1.0, 0.000005
./imgs/boat.png,./imgs/monarch.bmp,1.0, 0.000005
./imgs/boat.png,./imgs/monarch.gif,1.0, 0.000005
./imgs/boat.png,./imgs/monarch.jpg,1.0, 0.000005
./imgs/boat.png,./imgs/monarch.png,1.0, 0.000005
./imgs/boat.png,./imgs/peppers.bmp,1.0, 0.000005
./imgs/boat.png,./imgs/peppers.gif,1.0, 0.000005
./imgs/boat.png,./imgs/peppers.jpg,1.0, 0.000005
./imgs/boat.png,./imgs/peppers.png,1.0, 0.000004
./imgs/cat.bmp,./imgs/airplane.bmp,1.0, 0.000005
./imgs/cat.bmp,./imgs/airplane.gif,1.0, 0.000005
./imgs/cat.bmp,./imgs/airplane.jpg,1.0, 0.000004
./imgs/cat.bmp,./imgs/airplane.png,1.0, 0.000005
./imgs/cat.bmp,./imgs/arctichare.bmp,1.0, 0.000005
./imgs/cat.bmp,./imgs/arctichare.gif,1.0, 0.000006
./imgs/cat.bmp,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/cat.bmp,./imgs/arctichare.png,1.0, 0.000006
./imgs/cat.bmp,./imgs/baboon.bmp,1.0, 0.000005
./imgs/cat.bmp,./imgs/baboon.gif,1.0, 0.000005
./imgs/cat.bmp,./imgs/baboon.jpg,1.0, 0.000004
./imgs/cat.bmp,./imgs/baboon.png,1.0, 0.000004
./imgs/cat.bmp,./imgs/boat.bmp,1.0, 0.000008
./imgs/cat.bmp,./imgs/boat.gif,1.0, 0.000005
./imgs/cat.bmp,./imgs/boat.jpg,1.0, 0.000004
./imgs/cat.bmp,./imgs/boat.png,1.0, 0.000004
./imgs/cat.bmp,./imgs/cat.gif,0.01843596530573066, 0.165238
./imgs/cat.bmp,./imgs/cat.jpg,0.0021071704701682847, 0.156961
./imgs/cat.bmp,./imgs/cat.png,0.0, 0.155539
./imgs/cat.bmp,./imgs/fruits.bmp,1.0, 0.000004
./imgs/cat.bmp,./imgs/fruits.gif,1.0, 0.000005
./imgs/cat.bmp,./imgs/fruits.jpg,1.0, 0.000005
./imgs/cat.bmp,./imgs/fruits.png,1.0, 0.000004
./imgs/cat.bmp,./imgs/frymire.bmp,1.0, 0.000005
./imgs/cat.bmp,./imgs/frymire.gif,1.0, 0.000006
./imgs/cat.bmp,./imgs/frymire.jpg,1.0, 0.000006
./imgs/cat.bmp,./imgs/frymire.png,1.0, 0.000006
./imgs/cat.bmp,./imgs/girl.bmp,1.0, 0.000004
./imgs/cat.bmp,./imgs/girl.gif,1.0, 0.000005
